repeat,split,sequence_id,label
15,test,4517781a2c8f,orchid_palm
15,test,ee37db102cde,three_finger_bent
15,test,e635b04f95b4,orchid_finger
15,test,00d53103d2db,orchid_palm
15,test,616da5f36963,three_finger_bent
15,test,10669b510bec,orchid_palm
15,test,e2d391c756d3,prayer_beads
15,test,e649d8e33325,deer_horn
15,test,af21c5f117be,orchid_finger
15,test,a286c8c9db47,orchid_palm
15,test,d6c6fae37fe5,deer_horn
15,test,28d14f2d48f6,orchid_palm
15,test,05fccc72741b,orchid_finger
15,test,ef78d436972e,flower_pinch
15,test,01fd6a3af833,flower_pinch
15,test,8a61a8d620d5,flower_pinch
15,test,699ea20fcd1b,prayer_beads
15,test,0078bb88405b,prayer_beads
15,test,f35e0605c235,three_finger_bent
15,test,a8b6f1321bd5,orchid_finger
15,test,6ef7848c1559,three_finger_bent
15,test,cdc106a2c6e5,deer_horn
15,test,4d93d544e72c,deer_horn
15,test,be4837217a68,orchid_palm
15,test,3b46b5044d7d,prayer_beads
15,test,a3c7fe048c12,deer_horn
15,test,46c0b04a88e9,three_finger_bent
15,test,13223bfbd5ee,flower_pinch
15,test,a4d892c9d4e3,three_finger_bent
15,test,db282ca439ed,flower_pinch
15,test,aa482e09b8bc,deer_horn
15,test,fce4f9cebbe7,prayer_beads
15,test,d7d0deef648a,orchid_palm
15,test,0d850ed38621,three_finger_bent
15,test,a17401a3710a,flower_pinch
15,test,77f3501cc038,flower_pinch
15,test,c6ede3201cb2,deer_horn
15,test,90f1a984a449,orchid_palm
15,test,7ee41d89e6c5,flower_pinch
16,train,c450d239553d,three_finger_bent
16,train,be4837217a68,orchid_palm
16,train,284106f49a48,deer_horn
16,train,22cf7a87c9ab,orchid_palm
16,train,1f834441de71,deer_horn
16,train,2a93c274a81c,orchid_finger
16,train,ff214b889ee0,three_finger_bent
16,train,4db7f3db8142,orchid_palm
16,train,e2d391c756d3,prayer_beads
16,train,7c395fd3b721,three_finger_bent
16,train,d6c6fae37fe5,deer_horn
16,train,144ec3480b65,flower_pinch
16,train,3d45f17da2ea,flower_pinch
16,train,8f332720276f,orchid_finger
16,train,8e2dd6d14fff,flower_pinch
16,train,ee7a7b5dd1d7,prayer_beads
16,train,c55847179934,prayer_beads
16,train,c70aba6435d2,orchid_finger
16,test,b58ff0b08ce6,deer_horn
16,test,3ec659725d6d,orchid_finger
16,test,239169458cfc,prayer_beads
16,test,cdc106a2c6e5,deer_horn
16,test,0de105d64406,orchid_finger
16,test,c445d8e9ffda,prayer_beads
16,test,da1ffae5f0a2,orchid_palm
16,test,e4a25b86c09f,orchid_finger
16,test,ad75d77fe593,orchid_palm
16,test,b0dc5759d572,flower_pinch
16,test,92ec2d35b523,prayer_beads
16,test,065ced8f3f3c,deer_horn
16,test,f7c4c9d9223b,three_finger_bent
16,test,93e7d139d98d,prayer_beads
16,test,3ae3dfcde5c7,flower_pinch
16,test,a4f834da011b,flower_pinch
16,test,05c116dc4ea7,three_finger_bent
16,test,666d9ac2dedb,deer_horn
16,test,10669b510bec,orchid_palm
16,test,a2d9a5ab5735,prayer_beads
16,test,2d237e4a1d0b,deer_horn
16,test,02788771595a,prayer_beads
16,test,8f36d5ebd66e,flower_pinch
16,test,e35dc6af27b7,deer_horn
16,test,af21c5f117be,orchid_finger
16,test,7c3605d89168,prayer_beads
16,test,55f3899121d9,orchid_palm
16,test,9b07ae691ee2,deer_horn
16,test,fe0830cc7db3,three_finger_bent
16,test,80cc5ff63e7e,orchid_finger
16,test,6c2dcd5e9ae5,orchid_palm
16,test,97d5716e7da1,orchid_finger
16,test,71544165422a,orchid_palm
16,test,24335f186a87,orchid_palm
16,test,e1a23abc119d,deer_horn
16,test,918262be397a,orchid_finger
16,test,505452b22e06,deer_horn
16,test,37a21bbfb2e1,orchid_palm
16,test,e47cab926107,three_finger_bent
16,test,a65164b9d698,flower_pinch
16,test,3c2319a95c1a,prayer_beads
16,test,f2b323c2533c,prayer_beads
16,test,32ddc31572ea,deer_horn
16,test,68039669c7b8,deer_horn
16,test,852124b36f11,orchid_palm
16,test,b301d3628cb7,three_finger_bent
16,test,e67852a203b2,prayer_beads
16,test,8114698d8f25,flower_pinch
16,test,b35ffddf5af4,flower_pinch
16,test,2a8a7deb3ecb,prayer_beads
16,test,e98094963e55,flower_pinch
16,test,68374eb33bd8,three_finger_bent
16,test,a69e7fdc59b2,flower_pinch
16,test,a6deadfbe02c,three_finger_bent
16,test,251f6006a2a2,flower_pinch
16,test,e49a32eb1560,prayer_beads
16,test,e2dfbd47d619,orchid_palm
16,test,f43069368ec6,orchid_finger
16,test,a8b6f1321bd5,orchid_finger
16,test,7a42a86413ee,deer_horn
16,test,2c611fe52599,orchid_palm
16,test,4a54ba657f5b,flower_pinch
16,test,d714acc9b9f2,prayer_beads
16,test,749278a7cbec,deer_horn
16,test,8c7c0fb1c0f0,orchid_finger
16,test,5e4f7ed352eb,flower_pinch
16,test,a1eaec3a02b4,orchid_finger
16,test,f1830d7435e4,deer_horn
16,test,5bee273a53c9,orchid_palm
16,test,15b1b2a699ed,three_finger_bent
16,test,475b632197d9,orchid_finger
16,test,80d5a563981a,orchid_palm
16,test,077732e35af3,orchid_finger
16,test,102f03365f11,orchid_palm
16,test,dafc6d4beae7,orchid_palm
16,test,22258c77b24a,three_finger_bent
16,test,26299f73f3f3,prayer_beads
16,test,88d9c6914c6a,prayer_beads
16,test,5d7fd03c7e61,orchid_palm
16,test,b6f557d08f31,flower_pinch
16,test,52f13c73e616,deer_horn
16,test,385de3b26d97,flower_pinch
16,test,cd47e798e2ae,three_finger_bent
16,test,e6caf1c42e89,orchid_palm
16,test,08f6838eb763,deer_horn
16,test,21cf94ae0db2,three_finger_bent
16,test,3682f386ff1c,prayer_beads
16,test,2d78255194cb,orchid_finger
16,test,f1c7f228cedd,three_finger_bent
16,test,8eb1e0a2d155,deer_horn
16,test,97912d893b82,orchid_finger
16,test,bc8e537307f0,deer_horn
16,test,553c0b19a4f6,orchid_finger
16,test,6a9f2004d7e9,three_finger_bent
16,test,a27fbc906336,flower_pinch
16,test,ea0777b243d8,orchid_finger
16,test,9897660778b7,prayer_beads
16,test,14b9a0194276,orchid_palm
16,test,49e9f07e201b,deer_horn
16,test,1cd49ab74b3e,three_finger_bent
16,test,9200d2d93b19,flower_pinch
16,test,cc78a42c6dc0,three_finger_bent
16,test,4e949007e0e5,orchid_palm
16,test,637c182456b3,flower_pinch
16,test,747c66adf62f,prayer_beads
16,test,855c535c6a77,orchid_palm
16,test,3ee7e4fe98c4,three_finger_bent
16,test,13b760fe42f8,prayer_beads
16,test,418c8916b65e,orchid_palm
16,test,5aa179718e72,flower_pinch
16,test,a727998a1b7d,orchid_palm
16,test,e00aac6a3046,three_finger_bent
16,test,ef8799305102,flower_pinch
16,test,b0ab67dbfd24,three_finger_bent
16,test,7d00828615b5,orchid_finger
17,train,5bee273a53c9,orchid_palm
17,train,b301d3628cb7,three_finger_bent
17,train,908215ffdcab,deer_horn
17,train,ef8799305102,flower_pinch
17,train,ff214b889ee0,three_finger_bent
17,train,4b90985a0dca,three_finger_bent
17,train,e4a25b86c09f,orchid_finger
17,train,2af4774187f6,prayer_beads
17,train,7e9d9bde7c38,prayer_beads
17,train,0e8fb1328a81,orchid_palm
17,train,8114698d8f25,flower_pinch
17,train,8434590289cd,orchid_palm
17,train,2a93c274a81c,orchid_finger
17,train,1f834441de71,deer_horn
17,train,ead22ed8d1dd,orchid_finger
17,train,85188dece6d4,deer_horn
17,train,9b5b9fac7e73,prayer_beads
17,train,7ee41d89e6c5,flower_pinch
17,test,23475596218f,orchid_palm
17,test,c23fbde4e68a,deer_horn
17,test,4e5c051aa222,prayer_beads
17,test,0e3e9a68b1ee,flower_pinch
17,test,b7ac182a9b13,deer_horn
17,test,d6c6fae37fe5,deer_horn
17,test,28963d343c56,orchid_finger
17,test,fe0830cc7db3,three_finger_bent
17,test,4b6d928951b9,three_finger_bent
17,test,8fd89d0ace39,orchid_palm
17,test,e1f91dcfe69d,three_finger_bent
17,test,065ced8f3f3c,deer_horn
17,test,33bda61ed38a,orchid_finger
17,test,13b67119bca1,prayer_beads
17,test,3ae3dfcde5c7,flower_pinch
17,test,e3051e08aa18,flower_pinch
17,test,4a71d94f6047,three_finger_bent
17,test,8b6e948c5446,three_finger_bent
17,test,c2a6c80f6451,deer_horn
17,test,077732e35af3,orchid_finger
17,test,2c611fe52599,orchid_palm
17,test,da1ffae5f0a2,orchid_palm
17,test,e0c87d157b8f,flower_pinch
17,test,e47cab926107,three_finger_bent
17,test,90e40c3b645c,prayer_beads
17,test,b0dc5759d572,flower_pinch
17,test,938c6a0d1043,deer_horn
17,test,bacc659b8a8f,prayer_beads
17,test,6af5f80ea634,prayer_beads
17,test,d1f605f1fcc9,flower_pinch
17,test,4fae75bc215d,orchid_palm
17,test,029acf1c8098,orchid_palm
17,test,b0ab67dbfd24,three_finger_bent
17,test,ee73f970fb19,prayer_beads
17,test,bc8e537307f0,deer_horn
17,test,885e68b19437,orchid_palm
17,test,a8d03726efc2,deer_horn
17,test,8f459030a523,orchid_palm
17,test,4597aaed3875,deer_horn
17,test,87c78e3f003d,deer_horn
17,test,d0e025e85f60,prayer_beads
17,test,a727998a1b7d,orchid_palm
17,test,92135167f589,orchid_finger
17,test,db282ca439ed,flower_pinch
17,test,fd6be5c6b2e3,prayer_beads
17,test,7c907ad18ed9,three_finger_bent
17,test,42a4ec684008,orchid_finger
17,test,422b75765199,orchid_finger
17,test,c44d56eae143,prayer_beads
17,test,7570179303af,orchid_palm
17,test,e0cd28478a3a,orchid_palm
17,test,e98094963e55,flower_pinch
17,test,99ec30476f59,orchid_palm
17,test,7a8eb842e518,prayer_beads
17,test,0de105d64406,orchid_finger
17,test,68039669c7b8,deer_horn
17,test,cddcaa7ad5fd,deer_horn
17,test,98c96afd8e2f,deer_horn
17,test,abd14da8ffc3,three_finger_bent
17,test,6c2f10962256,orchid_finger
17,test,c95334b741f6,orchid_finger
17,test,1b440a811b8d,three_finger_bent
17,test,f26082036e3f,prayer_beads
17,test,6ef7848c1559,three_finger_bent
17,test,e17fcacd002c,prayer_beads
17,test,9e82bd60bcff,orchid_finger
17,test,a3f39e62654a,orchid_palm
17,test,a69e7fdc59b2,flower_pinch
17,test,505452b22e06,deer_horn
17,test,d455c87163f4,deer_horn
17,test,aa1f81d624a9,prayer_beads
17,test,56f5ccb9a473,flower_pinch
17,test,e02d0ba05950,orchid_finger
17,test,b16e21ec4a2f,three_finger_bent
17,test,4b2088a7f4bc,flower_pinch
17,test,b31399221485,three_finger_bent
17,test,db135c9eec51,prayer_beads
17,test,5267becf7c76,orchid_finger
17,test,70915ba8c98c,flower_pinch
17,test,5b4f2bd3c6f1,prayer_beads
17,test,297c992a3f01,three_finger_bent
17,test,196af66c4870,orchid_palm
17,test,6d6e57f6c646,orchid_palm
17,test,4b7e191007f4,flower_pinch
17,test,4517781a2c8f,orchid_palm
17,test,f03cc7c2c2f4,prayer_beads
17,test,ee7a7b5dd1d7,prayer_beads
17,test,d5692b1ff000,three_finger_bent
17,test,dff2e96f8ae8,deer_horn
17,test,2c1e23d635ff,orchid_finger
17,test,a8b6f1321bd5,orchid_finger
17,test,597539acae4b,orchid_palm
17,test,72a235c9218a,three_finger_bent
17,test,7c5d2a4ee66e,flower_pinch
17,test,013813bfd4b6,three_finger_bent
17,test,e49a32eb1560,prayer_beads
17,test,927d32f10adf,flower_pinch
17,test,f43069368ec6,orchid_finger
17,test,a286c8c9db47,orchid_palm
17,test,aeda1bd65a82,orchid_finger
17,test,bec0e0714be5,three_finger_bent
17,test,d2b4b7f80256,deer_horn
17,test,ea0777b243d8,orchid_finger
17,test,c19dce71c849,orchid_palm
17,test,cbef0ec6aba2,flower_pinch
17,test,f9c70a8fc4e4,orchid_palm
17,test,a27fbc906336,flower_pinch
17,test,6c2dcd5e9ae5,orchid_palm
17,test,4ad79a00344c,orchid_finger
17,test,09dc2f057497,prayer_beads
17,test,8a61a8d620d5,flower_pinch
17,test,d2ada17068ed,orchid_palm
17,test,de1b27901fcd,flower_pinch
17,test,8d490e349a56,deer_horn
17,test,9b6d6e12541f,deer_horn
18,train,418c8916b65e,orchid_palm
18,train,37a21bbfb2e1,orchid_palm
18,train,52f13c73e616,deer_horn
18,train,7a8eb842e518,prayer_beads
18,train,a608ba06813c,orchid_finger
18,train,e17fcacd002c,prayer_beads
18,train,a5277b949382,three_finger_bent
18,train,553c0b19a4f6,orchid_finger
18,train,e078f346d502,three_finger_bent
18,train,a286c8c9db47,orchid_palm
18,train,29d318a0a47c,prayer_beads
18,train,d9e4eb5486f3,flower_pinch
18,train,a822aed127f5,flower_pinch
18,train,cddcaa7ad5fd,deer_horn
18,train,31310173430f,three_finger_bent
18,train,4a163017caff,flower_pinch
18,train,cf4a676b5324,deer_horn
18,train,42a4ec684008,orchid_finger
18,test,af36849e1bf1,flower_pinch
18,test,3682f386ff1c,prayer_beads
18,test,cc78a42c6dc0,three_finger_bent
18,test,b556f11f43b2,three_finger_bent
18,test,13223bfbd5ee,flower_pinch
18,test,cdc106a2c6e5,deer_horn
18,test,cdce0ff32f24,flower_pinch
18,test,66710026bce3,prayer_beads
18,test,ba5410675a72,prayer_beads
18,test,70915ba8c98c,flower_pinch
18,test,85188dece6d4,deer_horn
18,test,c23fbde4e68a,deer_horn
18,test,fe0830cc7db3,three_finger_bent
18,test,b10fec1d468f,deer_horn
18,test,a5fe68f14455,orchid_finger
18,test,9aa50ec1efaa,three_finger_bent
18,test,18921f341339,orchid_finger
18,test,f2f5ee4d38b5,three_finger_bent
18,test,c6ede3201cb2,deer_horn
18,test,7570179303af,orchid_palm
18,test,87c78e3f003d,deer_horn
18,test,e0cd28478a3a,orchid_palm
18,test,ea3497d6cef4,orchid_finger
18,test,1c84fb7a8f72,flower_pinch
18,test,f406413c3d58,prayer_beads
18,test,e1fc3dd80451,orchid_palm
18,test,e2064c38a923,orchid_palm
18,test,f94a82f53977,flower_pinch
18,test,fe91df670e61,prayer_beads
18,test,6af5f80ea634,prayer_beads
18,test,90168382c6e9,orchid_palm
18,test,9c3dce491b52,deer_horn
18,test,72fbde018892,deer_horn
18,test,855c535c6a77,orchid_palm
18,test,a17401a3710a,flower_pinch
18,test,013813bfd4b6,three_finger_bent
18,test,8965bab92aa4,three_finger_bent
18,test,aa1f81d624a9,prayer_beads
18,test,dc1412571fa7,prayer_beads
18,test,38d177749246,deer_horn
18,test,a727998a1b7d,orchid_palm
18,test,7b2397c1169e,orchid_finger
18,test,e4a25b86c09f,orchid_finger
18,test,6d6cd1c6eba8,three_finger_bent
18,test,6250536e5856,flower_pinch
18,test,9b9c00604de9,orchid_palm
18,test,cf06bd8e63b0,prayer_beads
18,test,e649d8e33325,deer_horn
18,test,102f03365f11,orchid_palm
18,test,825618fb225f,deer_horn
18,test,885e68b19437,orchid_palm
18,test,1ac2d6ad98c0,orchid_finger
18,test,c5b9fc9e3bb0,prayer_beads
18,test,79aab8196fdd,deer_horn
18,test,b0dc5759d572,flower_pinch
18,test,c17a0b2ed916,orchid_finger
18,test,8434590289cd,orchid_palm
18,test,56f5ccb9a473,flower_pinch
18,test,22258c77b24a,three_finger_bent
18,test,706d6f4c2061,three_finger_bent
18,test,5f887bd2c714,prayer_beads
18,test,c445d8e9ffda,prayer_beads
18,test,f1c7f228cedd,three_finger_bent
18,test,05c116dc4ea7,three_finger_bent
18,test,bdbca1c9b840,flower_pinch
18,test,cbef34d0c133,orchid_palm
18,test,b5c72eee6031,orchid_palm
18,test,908215ffdcab,deer_horn
18,test,bc6a0b9f695e,deer_horn
18,test,df281fd4d6c9,deer_horn
18,test,17360e901685,flower_pinch
18,test,d42c53f263c8,orchid_finger
18,test,80cc5ff63e7e,orchid_finger
18,test,224a51a1dd12,orchid_palm
18,test,666d9ac2dedb,deer_horn
18,test,65a0595f435f,orchid_finger
18,test,7d660200fd8d,orchid_palm
18,test,c719c5fab19e,orchid_finger
18,test,2d78255194cb,orchid_finger
18,test,852124b36f11,orchid_palm
18,test,284106f49a48,deer_horn
18,test,fe356bb47a53,orchid_palm
18,test,747c66adf62f,prayer_beads
18,test,d1f605f1fcc9,flower_pinch
18,test,a36973700099,orchid_finger
18,test,3fe08dead7c2,deer_horn
18,test,4517781a2c8f,orchid_palm
18,test,4b90985a0dca,three_finger_bent
18,test,4f2b5b9edc58,flower_pinch
18,test,e7bd80074a35,flower_pinch
18,test,eee4b32d4fd5,three_finger_bent
18,test,0cc3fe974e06,prayer_beads
18,test,e67852a203b2,prayer_beads
18,test,f499a3f8c193,prayer_beads
18,test,cf2d104edd27,orchid_finger
18,test,af21c5f117be,orchid_finger
18,test,e83978ff4839,flower_pinch
18,test,db9729894815,orchid_palm
18,test,8791f31df0d5,three_finger_bent
18,test,41db104dde92,orchid_finger
18,test,7ee41d89e6c5,flower_pinch
18,test,ce5ef86c7330,flower_pinch
18,test,eea8808072e4,three_finger_bent
18,test,eeaedbdb7f0b,prayer_beads
18,test,6f511b9bd1e6,orchid_palm
18,test,fc3e749cb1f3,flower_pinch
18,test,d78701c28f85,three_finger_bent
18,test,36f8da0a0c37,orchid_palm
18,test,5b4f2bd3c6f1,prayer_beads
18,test,68039669c7b8,deer_horn
18,test,f03cc7c2c2f4,prayer_beads
18,test,95419268158b,three_finger_bent
18,test,4e8175d00fb4,orchid_palm
18,test,13271a043d83,orchid_finger
18,test,9f965c57a01a,orchid_finger
19,train,f286e3bd08ff,flower_pinch
19,train,bbe485c6a5d7,orchid_palm
19,train,8f332720276f,orchid_finger
19,train,83922cc421de,deer_horn
19,train,e30742f7f077,orchid_finger
19,train,325261946ec7,deer_horn
19,train,4e8175d00fb4,orchid_palm
19,train,7e9d9bde7c38,prayer_beads
19,train,bf60b395dae0,orchid_finger
19,train,ee37db102cde,three_finger_bent
19,train,4a163017caff,flower_pinch
19,train,7c395fd3b721,three_finger_bent
19,train,088859eb0563,deer_horn
19,train,b31399221485,three_finger_bent
19,train,bdbca1c9b840,flower_pinch
19,train,36f8da0a0c37,orchid_palm
19,train,0078bb88405b,prayer_beads
19,train,ad9e732b29b2,prayer_beads
19,test,53bc9d5f7ebc,prayer_beads
19,test,607f4e7c3370,flower_pinch
19,test,ea3497d6cef4,orchid_finger
19,test,284106f49a48,deer_horn
19,test,e37d11d914db,three_finger_bent
19,test,b0dc5759d572,flower_pinch
19,test,72fbde018892,deer_horn
19,test,620554bbc09a,flower_pinch
19,test,f85ee5c0252c,flower_pinch
19,test,99315e5eaef4,deer_horn
19,test,029acf1c8098,orchid_palm
19,test,db135c9eec51,prayer_beads
19,test,6f511b9bd1e6,orchid_palm
19,test,c17a0b2ed916,orchid_finger
19,test,c62c446c0ccf,orchid_finger
19,test,41db104dde92,orchid_finger
19,test,223f5619f740,flower_pinch
19,test,3bc9481d2495,orchid_palm
19,test,224a51a1dd12,orchid_palm
19,test,cdce0ff32f24,flower_pinch
19,test,a4a40ba1c9e1,orchid_finger
19,test,e1f91dcfe69d,three_finger_bent
19,test,17360e901685,flower_pinch
19,test,f3f4bc4b790b,prayer_beads
19,test,e00aac6a3046,three_finger_bent
19,test,3942ffd00cbd,deer_horn
19,test,d7d0deef648a,orchid_palm
19,test,44ce576d45ae,flower_pinch
19,test,eeaedbdb7f0b,prayer_beads
19,test,1cd49ab74b3e,three_finger_bent
19,test,699ea20fcd1b,prayer_beads
19,test,938c6a0d1043,deer_horn
19,test,80d5a563981a,orchid_palm
19,test,a0c1252ee362,orchid_palm
19,test,27cef767e437,flower_pinch
19,test,98559383b333,flower_pinch
19,test,f25e3cbe53c1,deer_horn
19,test,8c56b18ab337,prayer_beads
19,test,0e3664e2254e,orchid_palm
19,test,b14f304bea6c,orchid_palm
19,test,e67852a203b2,prayer_beads
19,test,706d6f4c2061,three_finger_bent
19,test,b556f11f43b2,three_finger_bent
19,test,70915ba8c98c,flower_pinch
19,test,b7495fa948df,orchid_palm
19,test,d5692b1ff000,three_finger_bent
19,test,f43069368ec6,orchid_finger
19,test,c4fda800833e,deer_horn
19,test,b16eed4c076d,deer_horn
19,test,50d5b45a64e5,three_finger_bent
19,test,f8c41f8182b0,orchid_finger
19,test,a286c8c9db47,orchid_palm
19,test,a8d03726efc2,deer_horn
19,test,8499016c001a,deer_horn
19,test,837ea2767e1c,flower_pinch
19,test,aa1f81d624a9,prayer_beads
19,test,ea9b0c52712b,orchid_finger
19,test,6a9f2004d7e9,three_finger_bent
19,test,196af66c4870,orchid_palm
19,test,db282ca439ed,flower_pinch
19,test,fd6be5c6b2e3,prayer_beads
19,test,010a5011bcfd,orchid_finger
19,test,6c2dcd5e9ae5,orchid_palm
19,test,4816b5a56406,flower_pinch
19,test,d6c6fae37fe5,deer_horn
19,test,c719c5fab19e,orchid_finger
19,test,d282dc86376e,three_finger_bent
19,test,6af5f80ea634,prayer_beads
19,test,1c84fb7a8f72,flower_pinch
19,test,3682f386ff1c,prayer_beads
19,test,d1412a35214d,three_finger_bent
19,test,c95334b741f6,orchid_finger
19,test,435ce8fb33a5,deer_horn
19,test,5aa179718e72,flower_pinch
19,test,7799cca66807,orchid_palm
19,test,e641f135d028,orchid_palm
19,test,b795f1462f25,orchid_palm
19,test,ef8799305102,flower_pinch
19,test,13b67119bca1,prayer_beads
19,test,0ea7ad063ed0,flower_pinch
19,test,9aa50ec1efaa,three_finger_bent
19,test,475b632197d9,orchid_finger
19,test,077732e35af3,orchid_finger
19,test,3c2319a95c1a,prayer_beads
19,test,0cc3fe974e06,prayer_beads
19,test,418c8916b65e,orchid_palm
19,test,7597358efd8b,three_finger_bent
19,test,aedea94bab5a,prayer_beads
19,test,7b2397c1169e,orchid_finger
19,test,8d490e349a56,deer_horn
19,test,f1c7f228cedd,three_finger_bent
19,test,a3bbc3e5bce8,prayer_beads
19,test,92cdf10f2594,orchid_palm
19,test,8c7c0fb1c0f0,orchid_finger
19,test,ec805aeab0cb,deer_horn
19,test,d34423f0890a,orchid_palm
19,test,6581d1c1d710,flower_pinch
19,test,9c3dce491b52,deer_horn
19,test,908215ffdcab,deer_horn
19,test,a4d892c9d4e3,three_finger_bent
19,test,10669b510bec,orchid_palm
19,test,5f887bd2c714,prayer_beads
19,test,c5b9fc9e3bb0,prayer_beads
19,test,dd7fb6f24a48,deer_horn
19,test,55f3899121d9,orchid_palm
19,test,2a93c274a81c,orchid_finger
19,test,5267becf7c76,orchid_finger
19,test,fe0830cc7db3,three_finger_bent
19,test,bd20f5ba0da3,orchid_palm
19,test,68374eb33bd8,three_finger_bent
19,test,bc6a0b9f695e,deer_horn
19,test,412c0b227fc0,three_finger_bent
19,test,cbfc925af7a9,prayer_beads
19,test,425e947b303e,deer_horn
19,test,37a478f65207,orchid_finger
