sequence_id,label,frame_index,landmark_id,finger_group,corruption_type,severity,duration,random_seed
088859eb0563,deer_horn,26,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,26,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,27,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,28,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,29,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,30,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,31,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,32,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,33,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,34,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,35,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,36,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,37,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,38,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,39,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,40,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,41,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,42,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,43,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,44,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,45,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,46,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,2,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,3,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,4,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,5,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,6,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,7,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,8,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,9,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,10,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,11,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,12,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,13,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,14,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,15,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,16,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,17,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,18,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,19,all,gaussian,medium,0,45
088859eb0563,deer_horn,47,20,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,0,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,1,all,gaussian,medium,0,45
088859eb0563,deer_horn,48,2,all,gaussian,medium,0,45
